epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,22706,1.27608,1.44981,1.76304,0.76792,0.74861,0.80089,0.41395,1.58876,1.17376,1.99588,0.005182,0.005182,0.005182
148,22860.1,1.2747,1.43723,1.76017,0.7694,0.74971,0.80139,0.41478,1.58857,1.17271,1.99496,0.005149,0.005149,0.005149
149,23014.5,1.27155,1.44347,1.74736,0.76652,0.74861,0.79976,0.41455,1.58779,1.17181,1.99346,0.005116,0.005116,0.005116
150,23168.7,1.26829,1.43813,1.75156,0.77033,0.7499,0.80069,0.41545,1.58714,1.1716,1.99257,0.005083,0.005083,0.005083
151,23323.1,1.27221,1.45531,1.75308,0.77209,0.74527,0.8009,0.4155,1.58736,1.17146,1.99216,0.00505,0.00505,0.00505
152,23477.5,1.26399,1.44042,1.75095,0.77214,0.74631,0.80035,0.41608,1.58766,1.17051,1.99193,0.005017,0.005017,0.005017
153,23631.7,1.26923,1.43893,1.7542,0.77124,0.7475,0.80056,0.41591,1.58615,1.17035,1.99155,0.004984,0.004984,0.004984
154,23785.9,1.2629,1.4403,1.751,0.76961,0.74687,0.80085,0.4163,1.58653,1.17072,1.9901,0.004951,0.004951,0.004951
155,23940.3,1.26969,1.43996,1.74904,0.77022,0.74638,0.80067,0.41646,1.58582,1.16984,1.9892,0.004918,0.004918,0.004918
156,24094.6,1.26466,1.40865,1.74206,0.76991,0.74861,0.8012,0.41726,1.58421,1.16996,1.98728,0.004885,0.004885,0.004885
157,24248.8,1.26053,1.42731,1.74533,0.76725,0.74861,0.80102,0.41699,1.58378,1.16932,1.98671,0.004852,0.004852,0.004852
158,24403.2,1.25589,1.42355,1.74858,0.76665,0.74919,0.80133,0.41764,1.58223,1.17006,1.98582,0.004819,0.004819,0.004819
159,24557.4,1.26095,1.42225,1.7419,0.7681,0.75083,0.80272,0.41775,1.58043,1.17039,1.98392,0.004786,0.004786,0.004786
160,24711.5,1.2646,1.4173,1.74506,0.76783,0.75047,0.80109,0.41797,1.57959,1.17047,1.98348,0.004753,0.004753,0.004753
161,24866,1.26523,1.41834,1.74114,0.77197,0.74861,0.80183,0.41815,1.5789,1.17021,1.98295,0.00472,0.00472,0.00472
162,25020.1,1.2544,1.41285,1.73655,0.77937,0.75049,0.80232,0.41892,1.57793,1.16951,1.98162,0.004687,0.004687,0.004687
163,25174.3,1.25849,1.42147,1.74412,0.77692,0.75153,0.80311,0.41936,1.57702,1.16989,1.98081,0.004654,0.004654,0.004654
164,25328.3,1.26831,1.41278,1.74347,0.77823,0.74861,0.80391,0.41963,1.57658,1.16943,1.98017,0.004621,0.004621,0.004621
165,25482.4,1.25643,1.4151,1.7327,0.77888,0.75083,0.80368,0.42022,1.5757,1.16916,1.97924,0.004588,0.004588,0.004588
166,25636.7,1.25298,1.40547,1.73241,0.77855,0.75083,0.80575,0.42083,1.57472,1.16876,1.97812,0.004555,0.004555,0.004555
167,25791,1.26019,1.40705,1.73372,0.77762,0.75071,0.80447,0.42086,1.57408,1.16883,1.97704,0.004522,0.004522,0.004522
168,25911.1,1.25719,1.42316,1.7378,0.7784,0.74972,0.8048,0.42168,1.57374,1.16918,1.97622,0.004489,0.004489,0.004489
169,26027.9,1.24504,1.41109,1.73246,0.7779,0.75194,0.8064,0.42157,1.57386,1.16844,1.97584,0.004456,0.004456,0.004456
170,26144.5,1.26372,1.41687,1.73762,0.77474,0.74861,0.80474,0.42114,1.57461,1.16697,1.97565,0.004423,0.004423,0.004423
171,26261.2,1.25685,1.41801,1.73809,0.77356,0.7486,0.80486,0.42175,1.57415,1.16757,1.97499,0.00439,0.00439,0.00439
172,26378,1.24514,1.39068,1.72322,0.77598,0.74749,0.8056,0.42226,1.57252,1.16782,1.97343,0.004357,0.004357,0.004357
173,26495,1.23906,1.40211,1.73007,0.77344,0.7519,0.806,0.42223,1.57186,1.16877,1.97251,0.004324,0.004324,0.004324
174,26611.8,1.24408,1.40023,1.72308,0.77178,0.74856,0.80679,0.42245,1.57081,1.1693,1.97108,0.004291,0.004291,0.004291
175,26728.6,1.25209,1.41335,1.7263,0.77254,0.74426,0.80737,0.42255,1.56993,1.16972,1.96984,0.004258,0.004258,0.004258
176,26845.3,1.2331,1.38055,1.716,0.77429,0.74792,0.80725,0.42239,1.56854,1.16979,1.96845,0.004225,0.004225,0.004225
177,26962.2,1.23806,1.38696,1.71868,0.77394,0.74305,0.8068,0.42205,1.56751,1.16959,1.96737,0.004192,0.004192,0.004192
178,27079,1.24388,1.39434,1.72424,0.77479,0.74638,0.81046,0.42363,1.56653,1.16954,1.96681,0.004159,0.004159,0.004159
179,27195.7,1.23863,1.37389,1.72264,0.77232,0.74711,0.8058,0.42255,1.56558,1.16993,1.96608,0.004126,0.004126,0.004126
180,27312.5,1.25021,1.4139,1.7286,0.77079,0.74437,0.80543,0.42223,1.56507,1.17007,1.96536,0.004093,0.004093,0.004093
181,27429.3,1.2359,1.37501,1.71358,0.77315,0.73925,0.80946,0.42298,1.56383,1.16971,1.96418,0.00406,0.00406,0.00406
182,27546.1,1.23961,1.37096,1.72078,0.77529,0.7386,0.80982,0.42361,1.56315,1.16914,1.96339,0.004027,0.004027,0.004027
183,27663.1,1.23673,1.37462,1.71932,0.77317,0.74082,0.81037,0.4244,1.56224,1.16936,1.9624,0.003994,0.003994,0.003994
184,27779.8,1.24277,1.38107,1.71617,0.77645,0.74177,0.8107,0.42413,1.56196,1.16971,1.96193,0.003961,0.003961,0.003961
185,27896.6,1.23854,1.38511,1.72145,0.77785,0.74002,0.81092,0.42557,1.56044,1.17009,1.96085,0.003928,0.003928,0.003928
186,28013.3,1.22998,1.38689,1.71869,0.77717,0.74488,0.81079,0.42441,1.55994,1.17134,1.96012,0.003895,0.003895,0.003895
187,28130.4,1.23738,1.38496,1.71475,0.77557,0.74082,0.81228,0.42442,1.55968,1.17093,1.95937,0.003862,0.003862,0.003862
188,28247.2,1.24165,1.3699,1.71576,0.77292,0.74416,0.81188,0.42445,1.55886,1.17242,1.95859,0.003829,0.003829,0.003829
189,28364.2,1.24085,1.39764,1.72489,0.7697,0.74353,0.81145,0.42391,1.55888,1.17283,1.95793,0.003796,0.003796,0.003796
